Bill Date & Time,DateTIme,Name,Phone Number,Waxing,Facial,De-tan,Pedicure,Manicure,Bleaching,Wash,Massage,Threading,Hair Cut,Miscellaneous,Bill Amount,Service done by,Payment Mode,Helper for S,Bill Date,week,Name of the day
13/11/2024 11:47:00,13/11/2024 11:47,Divya,9895325834,Waxing,,De-tan,Pedicure,Manicure,Bleaching,Wash,Massage,,Hair Cut,,3297,Malar,Cash,,2024-11-13,46,Wednesday
30/09/2024 16:04:00,30/09/2024 16:04,Sandhya,9594119593,Waxing,Facial,,,Manicure,Bleaching,Wash,,,,Miscellaneous,1363,Pinky,PhonePe,,2024-09-30,40,Monday
28/08/2024 10:10:00,28/08/2024 10:10,Aishwarya,9680778519,,,,Pedicure,Manicure,Bleaching,,Massage,Threading,,,2459,Pinky,PhonePe,Suganya Sri,2024-08-28,35,Wednesday
10/09/2024 10:39:00,10/09/2024 10:39,Aishwarya,9148773717,,Facial,De-tan,Pedicure,,Bleaching,Wash,Massage,Threading,,Miscellaneous,929,Suganya Sri,Card,,2024-09-10,37,Tuesday
22/09/2024 10:21:00,22/09/2024 10:21,Aishwarya,9265315005,,Facial,De-tan,Pedicure,Manicure,Bleaching,Wash,Massage,,,Miscellaneous,2593,Poornima,GPay,Malar,2024-09-22,38,Sunday
24/09/2024 09:42:00,24/09/2024 09:42,Latha,9481392124,Waxing,,,,Manicure,,,Massage,Threading,Hair Cut,Miscellaneous,1890,Anjali,PhonePe,Anjali,2024-09-24,39,Tuesday
25/09/2024 20:29:00,25/09/2024 20:29,Keerthana,9506907588,,Facial,,Pedicure,Manicure,,Wash,Massage,,Hair Cut,,3048,Anjali,GPay,Suganya Sri,2024-09-25,39,Wednesday
21/09/2024 14:29:00,21/09/2024 14:29,Ranjani,9175100852,,Facial,,Pedicure,,Bleaching,Wash,,Threading,Hair Cut,,1892,Suganya Sri,PhonePe,,2024-09-21,38,Saturday
07/10/2024 18:11:00,07/10/2024 18:11,Meena,9208205508,,,,,,Bleaching,,Massage,,,Miscellaneous,257,Pinky,Card,,2024-10-07,41,Monday
24/10/2024 19:35:00,24/10/2024 19:35,Divya,9981320909,Waxing,,,,Manicure,,,Massage,,Hair Cut,,1086,Anjali,GPay,Malar,2024-10-24,43,Thursday
08/09/2024 12:22:00,08/09/2024 12:22,Sangeetha,9786032902,Waxing,Facial,,Pedicure,Manicure,Bleaching,,Massage,Threading,,Miscellaneous,3428,Malar,Card,Malar,2024-09-08,36,Sunday
03/09/2024 09:22:00,03/09/2024 09:22,Swathi,9689418590,Waxing,Facial,,,,,Wash,Massage,,Hair Cut,,725,Suganya Sri,GPay,Anjali,2024-09-03,36,Tuesday
03/11/2024 17:42:00,03/11/2024 17:42,Deepa,9643454900,,Facial,De-tan,,Manicure,Bleaching,Wash,Massage,Threading,Hair Cut,,669,Suganya Sri,Card,Malar,2024-11-03,44,Sunday
14/09/2024 16:38:00,14/09/2024 16:38,Divya,9327208476,,,De-tan,Pedicure,Manicure,Bleaching,Wash,Massage,Threading,,Miscellaneous,1620,Malar,Card,Poornima,2024-09-14,37,Saturday
14/09/2024 14:58:00,14/09/2024 14:58,Shruthi,9795096476,,Facial,,,Manicure,Bleaching,Wash,Massage,,Hair Cut,Miscellaneous,222,Malar,PhonePe,,2024-09-14,37,Saturday
27/08/2024 10:22:00,27/08/2024 10:22,Swathi,9435636574,Waxing,,,Pedicure,,Bleaching,Wash,Massage,,Hair Cut,Miscellaneous,1268,Suganya Sri,GPay,,2024-08-27,35,Tuesday
16/10/2024 15:38:00,16/10/2024 15:38,Deepa,9504561203,Waxing,Facial,De-tan,,Manicure,Bleaching,,,,,,1506,Anjali,GPay,,2024-10-16,42,Wednesday
29/10/2024 19:36:00,29/10/2024 19:36,Nisha,9856113601,,,,Pedicure,,Bleaching,,Massage,Threading,,Miscellaneous,612,Anjali,GPay,,2024-10-29,44,Tuesday
16/10/2024 17:30:00,16/10/2024 17:30,Anjali,9606290968,,Facial,De-tan,Pedicure,,,,,,Hair Cut,,536,Suganya Sri,Cash,,2024-10-16,42,Wednesday
18/10/2024 17:06:00,18/10/2024 17:06,Harini,9149694685,,Facial,,Pedicure,,,Wash,,,,Miscellaneous,3114,Anjali,Cash,,2024-10-18,42,Friday
02/09/2024 17:09:00,02/09/2024 17:09,Shruthi,9833939969,,,,Pedicure,,Bleaching,,,Threading,Hair Cut,Miscellaneous,2670,Malar,PhonePe,Anjali,2024-09-02,36,Monday
17/10/2024 16:52:00,17/10/2024 16:52,Ranjani,9344099269,,,,,,Bleaching,Wash,,Threading,Hair Cut,,1005,Suganya Sri,Card,,2024-10-17,42,Thursday
09/11/2024 20:53:00,09/11/2024 20:53,Shruthi,9399616303,,,,Pedicure,,,Wash,Massage,Threading,,,327,Suganya Sri,Card,Suganya Sri,2024-11-09,45,Saturday
02/09/2024 13:42:00,02/09/2024 13:42,Soumya,9342258077,Waxing,,,,,Bleaching,Wash,Massage,,Hair Cut,Miscellaneous,3404,Malar,Cash,,2024-09-02,36,Monday
16/10/2024 09:25:00,16/10/2024 09:25,Harini,9390035351,Waxing,,,Pedicure,,Bleaching,Wash,,,,Miscellaneous,679,Suganya Sri,Card,,2024-10-16,42,Wednesday
19/11/2024 19:24:00,19/11/2024 19:24,Ranjani,9164865568,,Facial,De-tan,,,Bleaching,,,,Hair Cut,Miscellaneous,3299,Poornima,Cash,Suganya Sri,2024-11-19,47,Tuesday
02/11/2024 15:19:00,02/11/2024 15:19,Nisha,9899412076,,,De-tan,,Manicure,,Wash,Massage,Threading,,Miscellaneous,3032,Malar,PhonePe,Pinky,2024-11-02,44,Saturday
17/10/2024 13:35:00,17/10/2024 13:35,Shruthi,9312786406,,,De-tan,Pedicure,,Bleaching,Wash,,,Hair Cut,Miscellaneous,2438,Suganya Sri,Cash,Malar,2024-10-17,42,Thursday
29/09/2024 10:58:00,29/09/2024 10:58,Harini,9556126625,Waxing,Facial,,,,Bleaching,Wash,,Threading,,,1482,Malar,GPay,,2024-09-29,39,Sunday
22/09/2024 15:09:00,22/09/2024 15:09,Ranjani,9934719268,Waxing,Facial,De-tan,Pedicure,,Bleaching,,Massage,,,,998,Anjali,Card,Suganya Sri,2024-09-22,38,Sunday
31/08/2024 14:39:00,31/08/2024 14:39,Harini,9356333256,,Facial,,Pedicure,,,Wash,Massage,Threading,Hair Cut,Miscellaneous,2423,Poornima,GPay,,2024-08-31,35,Saturday
15/09/2024 15:05:00,15/09/2024 15:05,Deepa,9129247655,,,,,Manicure,Bleaching,,Massage,Threading,,,2686,Malar,GPay,Malar,2024-09-15,37,Sunday
07/11/2024 18:32:00,07/11/2024 18:32,Deepa,9647721476,Waxing,Facial,,,,,Wash,Massage,,Hair Cut,Miscellaneous,549,Anjali,PhonePe,Poornima,2024-11-07,45,Thursday
23/09/2024 09:04:00,23/09/2024 09:04,Harini,9966106099,,,,,,,Wash,,,Hair Cut,,220,Anjali,GPay,Suganya Sri,2024-09-23,39,Monday
01/09/2024 20:21:00,01/09/2024 20:21,Divya,9720637064,,,De-tan,Pedicure,Manicure,Bleaching,Wash,,Threading,,Miscellaneous,428,Poornima,PhonePe,,2024-09-01,35,Sunday
17/09/2024 19:51:00,17/09/2024 19:51,Swathi,9509620757,Waxing,,De-tan,Pedicure,,Bleaching,Wash,,,,,517,Suganya Sri,GPay,Malar,2024-09-17,38,Tuesday
09/10/2024 19:22:00,09/10/2024 19:22,Nisha,9651738610,,Facial,De-tan,,,Bleaching,Wash,,,,,1920,Malar,Cash,Malar,2024-10-09,41,Wednesday
11/09/2024 11:27:00,11/09/2024 11:27,Ranjani,9210360051,Waxing,Facial,De-tan,,,,,Massage,Threading,Hair Cut,,666,Poornima,PhonePe,Malar,2024-09-11,37,Wednesday
18/10/2024 19:05:00,18/10/2024 19:05,Aishwarya,9474650543,,Facial,De-tan,Pedicure,,Bleaching,,Massage,,Hair Cut,Miscellaneous,1208,Poornima,Cash,,2024-10-18,42,Friday
16/09/2024 16:43:00,16/09/2024 16:43,Keerthana,9194781504,,Facial,De-tan,Pedicure,,,,Massage,Threading,Hair Cut,Miscellaneous,2513,Anjali,Card,Pinky,2024-09-16,38,Monday
28/08/2024 17:30:00,28/08/2024 17:30,Nisha,9512967389,,Facial,De-tan,,,,Wash,,,Hair Cut,Miscellaneous,3005,Malar,GPay,,2024-08-28,35,Wednesday
07/11/2024 19:50:00,07/11/2024 19:50,Sandhya,9731712302,Waxing,Facial,,,,Bleaching,Wash,,,,Miscellaneous,3141,Anjali,Card,,2024-11-07,45,Thursday
29/08/2024 15:38:00,29/08/2024 15:38,Meena,9511110133,Waxing,Facial,,Pedicure,Manicure,,Wash,Massage,,,,2824,Suganya Sri,GPay,Malar,2024-08-29,35,Thursday
07/11/2024 20:52:00,07/11/2024 20:52,Soumya,9600788399,,Facial,De-tan,Pedicure,Manicure,Bleaching,,Massage,,,,1725,Malar,Cash,,2024-11-07,45,Thursday
13/11/2024 19:23:00,13/11/2024 19:23,Divya,9387988068,Waxing,,,,Manicure,Bleaching,Wash,,Threading,,Miscellaneous,1647,Suganya Sri,PhonePe,Anjali,2024-11-13,46,Wednesday
12/09/2024 11:00:00,12/09/2024 11:00,Aishwarya,9844340162,,,De-tan,,Manicure,,,,Threading,,Miscellaneous,1067,Anjali,PhonePe,,2024-09-12,37,Thursday
06/11/2024 17:33:00,06/11/2024 17:33,Latha,9535042749,,Facial,,Pedicure,,,Wash,,,,Miscellaneous,253,Malar,PhonePe,Malar,2024-11-06,45,Wednesday
09/10/2024 11:04:00,09/10/2024 11:04,Kavya,9747643057,Waxing,Facial,,Pedicure,,Bleaching,,Massage,,,,1659,Suganya Sri,Cash,Anjali,2024-10-09,41,Wednesday
10/11/2024 13:58:00,10/11/2024 13:58,Nisha,9561072389,Waxing,Facial,,Pedicure,Manicure,Bleaching,Wash,Massage,Threading,Hair Cut,Miscellaneous,3383,Malar,Card,,2024-11-10,45,Sunday
17/11/2024 14:55:00,17/11/2024 14:55,Latha,9349093738,Waxing,,De-tan,Pedicure,Manicure,Bleaching,,Massage,Threading,Hair Cut,Miscellaneous,2609,Malar,Card,Malar,2024-11-17,46,Sunday
13/09/2024 11:17:00,13/09/2024 11:17,Harini,9153841394,Waxing,Facial,De-tan,,Manicure,Bleaching,,,,,,948,Poornima,Cash,Poornima,2024-09-13,37,Friday
12/10/2024 09:11:00,12/10/2024 09:11,Soumya,9325677289,,,De-tan,,,Bleaching,Wash,Massage,Threading,,Miscellaneous,495,Anjali,GPay,Pinky,2024-10-12,41,Saturday
06/10/2024 11:10:00,06/10/2024 11:10,Keerthana,9663939188,Waxing,,,Pedicure,Manicure,Bleaching,Wash,Massage,Threading,,Miscellaneous,998,Malar,Cash,,2024-10-06,40,Sunday
26/08/2024 12:47:00,26/08/2024 12:47,Nisha,9229173153,Waxing,Facial,,,,,Wash,,Threading,Hair Cut,,1398,Suganya Sri,Card,,2024-08-26,35,Monday
30/10/2024 19:00:00,30/10/2024 19:00,Shruthi,9301795292,,,,Pedicure,,Bleaching,,,Threading,,,2621,Anjali,GPay,Pinky,2024-10-30,44,Wednesday
25/09/2024 16:27:00,25/09/2024 16:27,Latha,9502464839,,Facial,,Pedicure,Manicure,,,Massage,,,,3309,Pinky,Cash,,2024-09-25,39,Wednesday
06/09/2024 15:15:00,06/09/2024 15:15,Soumya,9576178754,Waxing,Facial,De-tan,Pedicure,,,Wash,,,,Miscellaneous,1046,Pinky,Cash,,2024-09-06,36,Friday
26/08/2024 11:19:00,26/08/2024 11:19,Keerthana,9733721074,Waxing,Facial,,Pedicure,Manicure,,Wash,,Threading,Hair Cut,,1977,Suganya Sri,Cash,Poornima,2024-08-26,35,Monday
01/09/2024 10:19:00,01/09/2024 10:19,Latha,9186510579,,,De-tan,Pedicure,,,,,Threading,,Miscellaneous,2115,Pinky,PhonePe,Anjali,2024-09-01,35,Sunday
12/10/2024 16:20:00,12/10/2024 16:20,Soumya,9547542590,,,De-tan,,,,,,,Hair Cut,Miscellaneous,1579,Malar,Cash,Malar,2024-10-12,41,Saturday
24/09/2024 10:58:00,24/09/2024 10:58,Sandhya,9521581654,,,,,Manicure,,Wash,Massage,Threading,,Miscellaneous,1000,Suganya Sri,GPay,Poornima,2024-09-24,39,Tuesday
28/10/2024 10:21:00,28/10/2024 10:21,Anjali,9623305860,Waxing,,,Pedicure,,,Wash,,Threading,Hair Cut,,2038,Malar,PhonePe,,2024-10-28,44,Monday
20/09/2024 16:34:00,20/09/2024 16:34,Keerthana,9196211239,,,,Pedicure,,,,Massage,Threading,Hair Cut,Miscellaneous,2918,Anjali,PhonePe,Suganya Sri,2024-09-20,38,Friday
13/09/2024 14:04:00,13/09/2024 14:04,Nisha,9594903312,,Facial,,Pedicure,,Bleaching,Wash,,,Hair Cut,,2314,Pinky,Card,,2024-09-13,37,Friday
06/09/2024 13:53:00,06/09/2024 13:53,Meena,9741722694,Waxing,,,,,,,Massage,,,Miscellaneous,2450,Poornima,GPay,Pinky,2024-09-06,36,Friday
11/11/2024 13:21:00,11/11/2024 13:21,Divya,9658601933,Waxing,,De-tan,Pedicure,Manicure,Bleaching,Wash,,,Hair Cut,,1383,Suganya Sri,Card,,2024-11-11,46,Monday
31/10/2024 19:51:00,31/10/2024 19:51,Ranjani,9302841849,Waxing,Facial,,,Manicure,,,Massage,Threading,,,2656,Pinky,PhonePe,Pinky,2024-10-31,44,Thursday
29/09/2024 14:01:00,29/09/2024 14:01,Keerthana,9718794612,,,De-tan,,,Bleaching,,Massage,,,,544,Anjali,PhonePe,Suganya Sri,2024-09-29,39,Sunday
23/09/2024 12:14:00,23/09/2024 12:14,Priya,9381903850,,,De-tan,Pedicure,,,Wash,Massage,Threading,,Miscellaneous,1632,Anjali,PhonePe,Suganya Sri,2024-09-23,39,Monday
21/10/2024 20:37:00,21/10/2024 20:37,Deepa,9756336605,Waxing,,,Pedicure,Manicure,Bleaching,,,Threading,,Miscellaneous,2056,Anjali,GPay,,2024-10-21,43,Monday
09/09/2024 11:25:00,09/09/2024 11:25,Divya,9741795877,Waxing,Facial,,,,Bleaching,,,Threading,Hair Cut,Miscellaneous,2630,Anjali,Cash,Malar,2024-09-09,37,Monday
16/11/2024 11:13:00,16/11/2024 11:13,Ranjani,9215100322,,Facial,De-tan,Pedicure,Manicure,Bleaching,Wash,Massage,Threading,Hair Cut,,2069,Pinky,Card,Malar,2024-11-16,46,Saturday
14/09/2024 13:46:00,14/09/2024 13:46,Keerthana,9355268249,,,,Pedicure,Manicure,Bleaching,,,Threading,,Miscellaneous,389,Poornima,Card,Suganya Sri,2024-09-14,37,Saturday
27/08/2024 15:28:00,27/08/2024 15:28,Swathi,9268178187,,Facial,,,,Bleaching,Wash,Massage,,,,1118,Poornima,GPay,,2024-08-27,35,Tuesday
19/11/2024 09:20:00,19/11/2024 09:20,Aishwarya,9361706913,Waxing,,De-tan,,,,,,Threading,,Miscellaneous,2672,Pinky,PhonePe,Pinky,2024-11-19,47,Tuesday
15/09/2024 18:39:00,15/09/2024 18:39,Latha,9837552447,Waxing,,De-tan,,,,Wash,Massage,,,Miscellaneous,2851,Poornima,Cash,Malar,2024-09-15,37,Sunday
10/09/2024 12:48:00,10/09/2024 12:48,Keerthana,9625059782,,,De-tan,Pedicure,,,Wash,Massage,Threading,Hair Cut,Miscellaneous,2663,Anjali,Cash,,2024-09-10,37,Tuesday
12/11/2024 14:38:00,12/11/2024 14:38,Harini,9782556293,,,De-tan,,Manicure,Bleaching,Wash,,Threading,Hair Cut,,2159,Suganya Sri,Cash,,2024-11-12,46,Tuesday
28/10/2024 13:32:00,28/10/2024 13:32,Swathi,9476235335,,Facial,De-tan,,Manicure,Bleaching,,,Threading,Hair Cut,Miscellaneous,1920,Malar,PhonePe,Poornima,2024-10-28,44,Monday
22/10/2024 18:47:00,22/10/2024 18:47,Keerthana,9786307002,,,,,,Bleaching,,,Threading,Hair Cut,,176,Pinky,PhonePe,,2024-10-22,43,Tuesday
17/10/2024 10:02:00,17/10/2024 10:02,Aishwarya,9633950727,Waxing,Facial,,Pedicure,Manicure,Bleaching,Wash,Massage,,,,872,Suganya Sri,Cash,,2024-10-17,42,Thursday
11/11/2024 20:48:00,11/11/2024 20:48,Ranjani,9821440947,Waxing,Facial,De-tan,Pedicure,,,Wash,Massage,Threading,,Miscellaneous,508,Pinky,Card,,2024-11-11,46,Monday
28/09/2024 09:56:00,28/09/2024 09:56,Deepa,9444822324,,,De-tan,Pedicure,,,Wash,,,,,401,Anjali,Cash,Poornima,2024-09-28,39,Saturday
20/10/2024 11:19:00,20/10/2024 11:19,Deepa,9375262523,Waxing,Facial,De-tan,Pedicure,Manicure,,Wash,,,Hair Cut,Miscellaneous,2279,Malar,GPay,,2024-10-20,42,Sunday
13/10/2024 18:00:00,13/10/2024 18:00,Soumya,9836114126,,,De-tan,,,Bleaching,,Massage,Threading,,,3268,Pinky,Card,,2024-10-13,41,Sunday
07/11/2024 11:16:00,07/11/2024 11:16,Deepa,9445917324,,,De-tan,,,Bleaching,,,Threading,,,1465,Suganya Sri,GPay,,2024-11-07,45,Thursday
09/11/2024 12:57:00,09/11/2024 12:57,Aishwarya,9883478377,,,,,Manicure,Bleaching,Wash,Massage,Threading,,,1077,Poornima,PhonePe,,2024-11-09,45,Saturday
05/10/2024 14:04:00,05/10/2024 14:04,Aishwarya,9334172919,Waxing,Facial,De-tan,,Manicure,Bleaching,,,Threading,,,233,Poornima,Card,Suganya Sri,2024-10-05,40,Saturday
06/11/2024 11:37:00,06/11/2024 11:37,Harini,9997412878,Waxing,Facial,De-tan,Pedicure,Manicure,Bleaching,,,Threading,Hair Cut,,1701,Malar,PhonePe,Malar,2024-11-06,45,Wednesday
18/10/2024 15:09:00,18/10/2024 15:09,Shruthi,9805899983,Waxing,Facial,,,Manicure,Bleaching,Wash,Massage,,Hair Cut,Miscellaneous,172,Malar,Cash,Poornima,2024-10-18,42,Friday
19/11/2024 18:09:00,19/11/2024 18:09,Meena,9954521520,Waxing,Facial,De-tan,,Manicure,,Wash,Massage,Threading,Hair Cut,Miscellaneous,1312,Poornima,GPay,Suganya Sri,2024-11-19,47,Tuesday
23/08/2024 17:24:00,23/08/2024 17:24,Deepa,9948058158,Waxing,,,,,Bleaching,Wash,,Threading,,Miscellaneous,924,Suganya Sri,Card,,2024-08-23,34,Friday
22/09/2024 18:41:00,22/09/2024 18:41,Priya,9844141917,,,De-tan,Pedicure,,Bleaching,,Massage,Threading,Hair Cut,Miscellaneous,1400,Suganya Sri,Cash,Pinky,2024-09-22,38,Sunday
02/09/2024 15:32:00,02/09/2024 15:32,Divya,9772214911,Waxing,,,,Manicure,,,Massage,Threading,,Miscellaneous,975,Pinky,Cash,,2024-09-02,36,Monday
01/09/2024 15:52:00,01/09/2024 15:52,Meena,9682470587,,Facial,,,Manicure,Bleaching,Wash,Massage,,,,2843,Malar,Card,,2024-09-01,35,Sunday
12/10/2024 13:41:00,12/10/2024 13:41,Sandhya,9109474535,Waxing,Facial,De-tan,,Manicure,,,Massage,Threading,,,955,Suganya Sri,Cash,,2024-10-12,41,Saturday
24/10/2024 14:23:00,24/10/2024 14:23,Shruthi,9443012421,,Facial,,,,,Wash,,Threading,Hair Cut,Miscellaneous,2648,Anjali,Card,Malar,2024-10-24,43,Thursday
09/10/2024 11:31:00,09/10/2024 11:31,Swathi,9816140009,Waxing,,De-tan,Pedicure,,Bleaching,Wash,Massage,Threading,Hair Cut,,1281,Pinky,GPay,Pinky,2024-10-09,41,Wednesday
04/09/2024 17:01:00,04/09/2024 17:01,Divya,9779639103,Waxing,,De-tan,,,Bleaching,,,,,,2045,Suganya Sri,Card,Suganya Sri,2024-09-04,36,Wednesday
29/10/2024 18:12:00,29/10/2024 18:12,Nisha,9214383571,Waxing,,De-tan,Pedicure,,Bleaching,Wash,,,,,3225,Malar,PhonePe,Poornima,2024-10-29,44,Tuesday
12/10/2024 20:34:00,12/10/2024 20:34,Meena,9676699856,,Facial,De-tan,Pedicure,Manicure,Bleaching,,,Threading,,Miscellaneous,2045,Pinky,Card,Anjali,2024-10-12,41,Saturday
29/09/2024 18:07:00,29/09/2024 18:07,Sandhya,9885775368,,Facial,,,Manicure,Bleaching,,Massage,,,Miscellaneous,1268,Suganya Sri,Card,Pinky,2024-09-29,39,Sunday
30/10/2024 10:44:00,30/10/2024 10:44,Anjali,9747880010,,Facial,De-tan,,Manicure,Bleaching,,Massage,,,,2490,Malar,GPay,Poornima,2024-10-30,44,Wednesday
01/10/2024 19:17:00,01/10/2024 19:17,Sangeetha,9575353717,Waxing,Facial,De-tan,,,Bleaching,,Massage,Threading,Hair Cut,Miscellaneous,885,Suganya Sri,PhonePe,,2024-10-01,40,Tuesday
19/11/2024 16:02:00,19/11/2024 16:02,Divya,9198801369,Waxing,Facial,,,,,Wash,,,,,2893,Pinky,Cash,Pinky,2024-11-19,47,Tuesday
27/08/2024 12:44:00,27/08/2024 12:44,Soumya,9318855268,,Facial,,Pedicure,,,,,Threading,,Miscellaneous,566,Suganya Sri,Card,Pinky,2024-08-27,35,Tuesday
30/10/2024 09:53:00,30/10/2024 09:53,Meena,9186046269,,,De-tan,,Manicure,,Wash,Massage,,,,2683,Pinky,Card,Suganya Sri,2024-10-30,44,Wednesday
20/10/2024 18:05:00,20/10/2024 18:05,Nisha,9275317577,,,,,,Bleaching,,Massage,Threading,Hair Cut,,3401,Pinky,Card,Suganya Sri,2024-10-20,42,Sunday
26/08/2024 10:32:00,26/08/2024 10:32,Nisha,9234539414,Waxing,Facial,De-tan,Pedicure,Manicure,Bleaching,,,,,,2905,Anjali,PhonePe,Suganya Sri,2024-08-26,35,Monday
13/10/2024 16:19:00,13/10/2024 16:19,Ranjani,9823844885,,Facial,,Pedicure,,,Wash,,,Hair Cut,Miscellaneous,2749,Suganya Sri,GPay,,2024-10-13,41,Sunday
10/10/2024 12:27:00,10/10/2024 12:27,Deepa,9878346778,,,De-tan,,Manicure,Bleaching,,,Threading,Hair Cut,Miscellaneous,2038,Pinky,Card,Pinky,2024-10-10,41,Thursday
05/09/2024 12:13:00,05/09/2024 12:13,Deepa,9684509850,Waxing,Facial,De-tan,,Manicure,Bleaching,,,,,,493,Anjali,Cash,Pinky,2024-09-05,36,Thursday
23/10/2024 16:44:00,23/10/2024 16:44,Meena,9239184583,,,,,Manicure,,Wash,,Threading,Hair Cut,,1412,Poornima,GPay,,2024-10-23,43,Wednesday
08/11/2024 15:59:00,08/11/2024 15:59,Keerthana,9367281416,,,De-tan,Pedicure,Manicure,Bleaching,Wash,Massage,Threading,Hair Cut,Miscellaneous,535,Anjali,Cash,Anjali,2024-11-08,45,Friday
10/11/2024 16:07:00,10/11/2024 16:07,Kavya,9442356010,,,De-tan,,Manicure,Bleaching,Wash,,Threading,,,947,Poornima,PhonePe,,2024-11-10,45,Sunday
09/09/2024 15:39:00,09/09/2024 15:39,Soumya,9397608827,,,De-tan,,,,Wash,,,,,1298,Anjali,Card,Suganya Sri,2024-09-09,37,Monday
21/09/2024 15:28:00,21/09/2024 15:28,Shruthi,9450459709,,,De-tan,,,,Wash,,Threading,Hair Cut,Miscellaneous,3301,Poornima,PhonePe,,2024-09-21,38,Saturday
30/08/2024 19:19:00,30/08/2024 19:19,Latha,9362847127,Waxing,,De-tan,,Manicure,,,,,Hair Cut,,1863,Pinky,Card,,2024-08-30,35,Friday
24/08/2024 12:49:00,24/08/2024 12:49,Anjali,9319576164,,,,,Manicure,,Wash,,Threading,Hair Cut,Miscellaneous,949,Poornima,Cash,Malar,2024-08-24,34,Saturday
02/09/2024 12:34:00,02/09/2024 12:34,Meena,9409561864,Waxing,,,Pedicure,Manicure,,Wash,,Threading,Hair Cut,Miscellaneous,3134,Anjali,Card,Malar,2024-09-02,36,Monday
08/11/2024 11:19:00,08/11/2024 11:19,Shruthi,9127780634,Waxing,,,Pedicure,Manicure,,Wash,Massage,Threading,,,1921,Poornima,Card,,2024-11-08,45,Friday
26/08/2024 18:18:00,26/08/2024 18:18,Ranjani,9692873580,,,De-tan,Pedicure,Manicure,Bleaching,Wash,,,,Miscellaneous,1236,Suganya Sri,Cash,Anjali,2024-08-26,35,Monday
19/10/2024 19:38:00,19/10/2024 19:38,Divya,9335466009,Waxing,Facial,,Pedicure,,Bleaching,,Massage,,Hair Cut,Miscellaneous,2366,Malar,PhonePe,Anjali,2024-10-19,42,Saturday
13/11/2024 20:00:00,13/11/2024 20:00,Aishwarya,9208405268,,,,Pedicure,Manicure,Bleaching,,,,,,2202,Malar,Cash,Suganya Sri,2024-11-13,46,Wednesday
02/10/2024 10:51:00,02/10/2024 10:51,Anjali,9431322077,Waxing,,De-tan,Pedicure,,Bleaching,,,,,,1584,Anjali,PhonePe,Pinky,2024-10-02,40,Wednesday
27/10/2024 18:36:00,27/10/2024 18:36,Kavya,9621399059,,Facial,De-tan,Pedicure,,Bleaching,Wash,,Threading,Hair Cut,Miscellaneous,3064,Anjali,Card,,2024-10-27,43,Sunday
18/09/2024 19:15:00,18/09/2024 19:15,Soumya,9955547151,Waxing,,,Pedicure,Manicure,,,Massage,,Hair Cut,Miscellaneous,2605,Pinky,PhonePe,Suganya Sri,2024-09-18,38,Wednesday
08/09/2024 10:24:00,08/09/2024 10:24,Shruthi,9212266552,Waxing,,,Pedicure,,Bleaching,,,,,Miscellaneous,1404,Malar,Cash,Malar,2024-09-08,36,Sunday
25/10/2024 14:48:00,25/10/2024 14:48,Sandhya,9725611526,,Facial,,Pedicure,Manicure,Bleaching,Wash,,Threading,,,1096,Anjali,GPay,,2024-10-25,43,Friday
16/10/2024 11:25:00,16/10/2024 11:25,Swathi,9468506166,Waxing,,,Pedicure,Manicure,,,,Threading,Hair Cut,Miscellaneous,2167,Pinky,Card,,2024-10-16,42,Wednesday
13/10/2024 16:32:00,13/10/2024 16:32,Aishwarya,9933430772,,Facial,De-tan,,,Bleaching,Wash,,,,Miscellaneous,3105,Suganya Sri,Card,Anjali,2024-10-13,41,Sunday
24/08/2024 16:32:00,24/08/2024 16:32,Sangeetha,9453567712,Waxing,Facial,De-tan,,Manicure,,Wash,Massage,,,,867,Malar,PhonePe,Suganya Sri,2024-08-24,34,Saturday
03/11/2024 18:06:00,03/11/2024 18:06,Latha,9735056283,,,,,Manicure,,Wash,Massage,Threading,Hair Cut,Miscellaneous,2173,Poornima,Card,,2024-11-03,44,Sunday
10/09/2024 16:44:00,10/09/2024 16:44,Meena,9581543352,,,,,Manicure,Bleaching,Wash,Massage,,,Miscellaneous,2060,Suganya Sri,PhonePe,Anjali,2024-09-10,37,Tuesday
14/09/2024 10:25:00,14/09/2024 10:25,Deepa,9787239312,,,De-tan,,Manicure,Bleaching,Wash,,Threading,,Miscellaneous,3009,Pinky,PhonePe,Suganya Sri,2024-09-14,37,Saturday
11/11/2024 20:51:00,11/11/2024 20:51,Keerthana,9768921035,,,De-tan,,,,,,Threading,Hair Cut,,2478,Poornima,Cash,,2024-11-11,46,Monday
31/08/2024 10:14:00,31/08/2024 10:14,Ranjani,9984691274,,,,Pedicure,,Bleaching,Wash,Massage,Threading,Hair Cut,Miscellaneous,1024,Anjali,Card,,2024-08-31,35,Saturday
12/11/2024 09:20:00,12/11/2024 09:20,Soumya,9741201651,,,,Pedicure,,Bleaching,,,Threading,Hair Cut,,753,Poornima,Cash,Suganya Sri,2024-11-12,46,Tuesday
17/10/2024 15:06:00,17/10/2024 15:06,Sandhya,9236693115,,,De-tan,Pedicure,,Bleaching,Wash,,,,,2638,Anjali,Cash,Poornima,2024-10-17,42,Thursday
11/09/2024 13:13:00,11/09/2024 13:13,Nisha,9610450119,,,,,,Bleaching,Wash,Massage,,Hair Cut,,694,Suganya Sri,Cash,Malar,2024-09-11,37,Wednesday
